Program,State,CD,Facilities,Percent
CAA,CA,,308,13.218884120171673
CWA,CA,,2277,12.48971532005924
RCRA,CA,,632,0.2983933031477661
CAA,CA,22,10,27.027027027027028
CWA,CA,22,20,12.195121951219512
RCRA,CA,22,1,0.09560229445506692
