Date,Sum_District,Sum_State
2010,4080911.1887000008,31257719.91069999
2011,4110413.674663,33670327.91066299
2012,3740382.1025839997,32350024.608584017
2013,4091901.562,34050040.372
2014,3805308.3340000003,32445102.323999997
2015,3808428.1239999994,31422258.003999997
2016,2661876.096,29139499.446000017
2017,2517498.91,29293279.34200003
2018,2440936.052,31831359.734000005
