Program,State,CD,Facilities,Percent
CAA,NE,,7,0.16859344894026976
CWA,NE,,342,28.476269775187347
RCRA,NE,,41,1.8981481481481481
CAA,NE,2,0,0.0
CWA,NE,2,18,31.57894736842105
RCRA,NE,2,8,1.2903225806451613
