Date,Amount,Count
2001,55000.0,65
2002,614700.0,79
2003,94730.0,81
2004,42000.0,110
2005,105400.0,83
2006,986700.0,44
2007,250000.0,37
2008,250000.0,29
2009,1739853.0,43
2010,135667.0,39
2011,258000.0,63
2012,1581096.0,48
2013,719681.77,63
2014,82940.0,58
2015,1353126.0,28
2016,801876.0,32
2017,440135.7,45
2018,204275.0,51
2019,25133.0,35
2020,1800000.0,6
