Date,Count
2001,8
2002,8
2003,9
2004,13
2005,8
2006,5
2007,7
2008,10
2009,9
2010,0
2011,2
2012,8
2013,3
2014,1
2015,6
2016,25
2017,19
2018,13
2019,7
2020,4
