Date,Count
2001,94
2002,98
2003,63
2004,57
2005,38
2006,42
2007,49
2008,54
2009,72
2010,83
2011,56
2012,72
2013,58
2014,49
2015,59
2016,55
2017,68
2018,70
2019,69
2020,24
