Date,Sum_District,Sum_State
2010,2715903.846000001,59898541.746583015
2011,2729471.5419999994,57701661.20299999
2012,2794165.5339999995,54072766.957412
2013,2354004.554,48299688.058
2014,2538468.1359999995,53509897.48099997
2015,3683537.375999999,50018869.947000004
2016,3043079.96,47908381.07400001
2017,3388348.1440000003,43830034.24900003
2018,4362251.671999999,47411641.734
