Date,Count
2001,211
2002,244
2003,203
2004,179
2005,183
2006,155
2007,125
2008,113
2009,88
2010,93
2011,93
2012,80
2013,92
2014,111
2015,87
2016,83
2017,81
2018,76
2019,78
2020,39
