Date,Count
2001,7
2002,1
2003,4
2004,3
2005,1
2006,1
2007,3
2008,3
2009,6
2010,5
2011,1
2012,4
2013,8
2014,9
2015,11
2016,12
2017,13
2018,8
2019,19
2020,6
