Program,State,CD,Facilities,Percent
CAA,FL,,75,1.8815855494229805
CWA,FL,,511,2.415504608839518
RCRA,FL,,194,0.6873826311873295
CAA,FL,14,11,4.029304029304029
CWA,FL,14,43,4.9826187717265356
RCRA,FL,14,6,0.38314176245210724
