Date,Count
2001,64
2002,52
2003,63
2004,66
2005,70
2006,58
2007,87
2008,96
2009,87
2010,100
2011,129
2012,97
2013,49
2014,84
2015,60
2016,55
2017,54
2018,53
2019,105
2020,24
