Program,State,CD,Facilities,Percent
CAA,MI,,98,3.414634146341464
CWA,MI,,1364,42.39975132110662
RCRA,MI,,467,1.9312683511848143
CAA,MI,6,5,2.1834061135371177
CWA,MI,6,148,50.16949152542372
RCRA,MI,6,30,1.8999366687777075
