Date,Count
2001,80
2002,63
2003,59
2004,55
2005,79
2006,283
2007,254
2008,142
2009,168
2010,272
2011,263
2012,242
2013,251
2014,276
2015,269
2016,295
2017,313
2018,325
2019,316
2020,185
