Date,Count
2001,10
2002,13
2003,6
2004,12
2005,10
2006,9
2007,12
2008,15
2009,11
2010,8
2011,5
2012,9
2013,3
2014,2
2015,5
2016,18
2017,12
2018,19
2019,13
2020,13
