Date,Amount,Count
2001,458500,52
2002,633200,33
2003,578500,38
2004,412200,15
2005,242025,11
2006,20850,15
2007,13772700,23
2008,1236630,14
2009,3757923,41
2010,1186375,31
2011,24119990,57
2012,8620580,19
2013,10743201,33
2014,574289,16
2015,248750,16
2016,1578300,19
2017,431625,11
2018,360000,13
2019,1203376,17
2020,140500,5
