Date,Count
2001,3
2002,1
2003,6
2004,1
2005,1
2006,10
2007,11
2008,10
2009,9
2010,7
2011,8
2012,1
2013,4
2014,5
2015,2
2016,6
2017,2
2018,2
2019,3
2020,2
