Program,State,CD,Facilities,Percent
CAA,TX,,272,4.924859677711389
CWA,TX,,2677,7.138857036187632
RCRA,TX,,360,2.4469820554649266
CAA,TX,22,4,7.2727272727272725
CWA,TX,22,96,8.16326530612245
RCRA,TX,22,10,3.8461538461538463
