Date,Sum_District,Sum_State
2010,2625671.762,51087528.73557301
2011,2604955.140000001,51525503.365963064
2012,2734610.464,47021875.6223053
2013,2735356.920000001,47244818.786899984
2014,2426818.1800000006,51394407.28002899
2015,2589266.176,46954277.749853
2016,2956915.5899999994,46490663.607662
2017,2644496.5579999997,46631080.84492601
2018,2865683.464000002,48463452.10774698
