Program,State,CD,Facilities,Percent
CAA,MN,,36,1.7433414043583535
CWA,MN,,170,10.448678549477567
RCRA,MN,,138,0.5605199025182779
CAA,MN,1,8,2.1739130434782608
CWA,MN,1,33,7.6923076923076925
RCRA,MN,1,32,1.3008130081300813
