Date,Count
2001,117
2002,128
2003,172
2004,207
2005,217
2006,245
2007,190
2008,175
2009,192
2010,160
2011,165
2012,211
2013,217
2014,247
2015,198
2016,226
2017,179
2018,192
2019,215
2020,51
