Date,Count
2001,378
2002,291
2003,249
2004,382
2005,293
2006,326
2007,393
2008,444
2009,403
2010,318
2011,325
2012,185
2013,281
2014,251
2015,211
2016,287
2017,170
2018,194
2019,253
2020,45
