Program,State,CD,Facilities,Percent
CAA,NJ,,17,0.2652519893899204
CWA,NJ,,2095,16.423643775478205
RCRA,NJ,,329,0.9582617306964145
CAA,NJ,10,0,0.0
CWA,NJ,10,116,20.825852782764812
RCRA,NJ,10,30,1.1005135730007336
