Date,Sum_District,Sum_State
2010,7680960.4700000025,27800962.866603997
2011,8734996.748,27978862.709000006
2012,8568111.717999998,26673132.456399005
2013,8525206.452000003,25892302.418000024
2014,8818202.481999999,28317495.244000025
2015,10077468.501999998,29338289.433000017
2016,10825167.988000002,30357769.162000015
2017,9993075.627999999,27033194.865000006
2018,10082310.956,26824066.298000004
