Program,State,CD,Facilities,Percent
CAA,CA,,308,13.218884120171673
CWA,CA,,2277,12.48971532005924
RCRA,CA,,632,0.2983933031477661
CAA,CA,36,1,6.666666666666667
CWA,CA,36,43,18.143459915611814
RCRA,CA,36,2,0.19230769230769232
