Date,Sum_District,Sum_State
2010,1087303.558,50655627.953942984
2011,8561114.764000002,65918155.091817096
2012,10047890.741999999,67443293.15744393
2013,11138875.328000005,67650780.993
2014,9981504.769999996,69427258.76298
2015,8697544.238000002,67408488.12164798
2016,18313911.246000003,73874892.29988207
2017,16650131.304000009,73164790.52328297
2018,20566486.14399999,78365210.30605794
