Date,Count
2001,9
2002,5
2003,7
2004,7
2005,7
2006,5
2007,4
2008,4
2009,4
2010,10
2011,15
2012,6
2013,8
2014,16
2015,20
2016,38
2017,69
2018,83
2019,56
2020,38
