Date,Amount,Count
2001,0.0,37
2002,127927.0,6
2003,268299.0,34
2004,286470.0,11
2005,202647.0,2
2006,133935.0,10
2007,834524.0,13
2008,1353200.0,20
2009,1367531.0,14
2010,1443518.0,14
2011,1074171.0,9
2012,442300.0,6
2013,383359.0,6
2014,150000.0,2
2015,211499.0,6
2016,150000.0,3
2017,0.0,0
2018,0.0,0
2019,0.0,1
