Date,Count
2001,101
2002,93
2003,95
2004,132
2005,80
2006,46
2007,103
2008,79
2009,176
2010,151
2011,84
2012,73
2013,72
2014,72
2015,115
2016,74
2017,88
2018,89
2019,76
2020,41
