Date,Count
2001,611
2002,616
2003,498
2004,716
2005,531
2006,334
2007,415
2008,262
2009,376
2010,389
2011,422
2012,405
2013,390
2014,353
2015,297
2016,219
2017,239
2018,268
2019,224
2020,143
