Date,Count
2001,3
2002,10
2003,14
2004,22
2005,10
2006,10
2007,6
2008,12
2009,6
2010,5
2011,5
2012,2
2013,5
2014,3
2015,4
2016,1
2017,0
2018,2
2019,2
2020,1
