Date,Count
2001,50
2002,30
2003,98
2004,84
2005,31
2006,138
2007,61
2008,99
2009,66
2010,114
2011,134
2012,151
2013,180
2014,100
2015,209
2016,100
2017,132
2018,115
2019,84
2020,21
