Program,State,CD,Facilities,Percent
CAA,WA,,18,2.5495750708215295
CWA,WA,,2959,72.20595412396291
RCRA,WA,,153,4.02313962661057
CAA,WA,2,2,3.076923076923077
CWA,WA,2,363,72.16699801192843
RCRA,WA,2,22,5.7894736842105265
