Date,Count
2001,1
2002,0
2003,2
2004,3
2005,2
2006,2
2007,1
2008,2
2009,2
2010,0
2011,1
2012,2
2013,7
2014,2
2015,2
2016,5
2017,6
2018,7
2019,4
2020,4
