Program,State,CD,Facilities,Percent
CAA,FL,,75,1.8815855494229805
CWA,FL,,511,2.415504608839518
RCRA,FL,,194,0.6873826311873295
CAA,FL,9,1,0.7352941176470588
CWA,FL,9,25,2.1331058020477816
RCRA,FL,9,3,0.3787878787878788
