Date,Count
2001,96
2002,108
2003,90
2004,59
2005,98
2006,68
2007,110
2008,93
2009,112
2010,94
2011,82
2012,67
2013,85
2014,87
2015,82
2016,82
2017,89
2018,78
2019,93
2020,14
