Date,Count
2001,4
2002,11
2003,1
2004,11
2005,1
2006,16
2007,11
2008,8
2009,4
2010,17
2011,6
2012,0
2013,5
2014,16
2015,15
2016,24
2017,12
2018,14
2019,11
2020,6
