Program,State,CD,Facilities,Percent
CAA,CA,,308,13.218884120171673
CWA,CA,,2277,12.48971532005924
RCRA,CA,,632,0.2983933031477661
CAA,CA,29,0,0.0
CWA,CA,29,63,22.5
RCRA,CA,29,11,0.6365740740740741
