Date,Sum_District,Sum_State
2010,7089606.078449999,142250851.97105503
2011,7169487.351800002,156561165.0192998
2012,6175397.415274998,153233423.52200013
2013,6067315.088,150003094.1399999
2014,5664042.016,149788437.00000003
2015,5648460.9860000005,150201299.9261999
2016,6319854.491999999,150113646.80399996
2017,6475066.911999999,152021365.52100003
2018,6462682.425773334,156768065.1294605
