Date,Count
2001,477
2002,284
2003,306
2004,420
2005,322
2006,158
2007,457
2008,182
2009,445
2010,101
2011,115
2012,122
2013,144
2014,153
2015,126
2016,122
2017,134
2018,108
2019,103
2020,1
