Date,Count
2001,65
2002,64
2003,68
2004,74
2005,89
2006,74
2007,106
2008,80
2009,72
2010,78
2011,62
2012,53
2013,69
2014,51
2015,36
2016,35
2017,50
2018,37
2019,34
2020,6
