Date,Amount,Count
2001,265750.0,21
2002,7260.0,34
2003,805000.0,23
2004,119553.0,20
2005,382936.0,34
2006,332000.0,30
2007,307266.0,17
2008,125000.0,17
2009,2388391.0,15
2010,961137.0,18
2011,30175.0,13
2012,838076.0,10
2013,478498.0,21
2014,782000.0,24
2015,50000.0,17
2016,462089.0,20
2017,47500.0,19
2018,0.0,12
2019,42078.0,14
2020,553521.0,6
