Date,Amount,Count
2001,0.0,3
2002,0.0,3
2003,50000.0,3
2004,0.0,0
2005,0.0,2
2006,0.0,4
2007,307266.0,4
2008,0.0,2
2009,20000.0,3
2010,0.0,0
2011,5300.0,1
2012,0.0,1
2013,25500.0,3
2014,679000.0,9
2015,35000.0,6
2016,0.0,0
2017,20000.0,2
2018,0.0,0
2019,0.0,2
2020,0.0,1
