Date,Amount,Count
2001,10500.0,20
2002,45000.0,23
2003,41300.0,12
2004,7500.0,10
2005,15000.0,30
2006,95250.0,27
2007,160000.0,16
2008,269867.0,25
2009,261859.0,58
2010,148500.0,35
2011,793350.0,37
2012,521469.0,54
2013,252810.0,64
2014,68400.0,39
2015,326432.0,35
2016,271947.25,47
2017,259388.0,48
2018,264535.0,48
2019,95080.0,27
2020,165721.0,9
